Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2022-04-12 19:42:54.657560,120,0.1,exec,Left,Right
2022-04-12 19:42:54.661219,120,0.1,frame,Left,Right
2022-04-12 19:42:54.673471,120,0.1,exec,Left,Right
2022-04-12 19:42:54.675971,120,0.1,frame,Left,Right
2022-04-12 19:42:54.690497,120,0.1,exec,Left,Right
2022-04-12 19:42:54.696637,120,0.1,frame,Left,Right
2022-04-12 19:42:54.707094,120,0.1,exec,Left,Right
2022-04-12 19:42:54.710555,120,0.1,frame,Left,Right
2022-04-12 19:42:54.724763,120,0.1,frame,Left,Right
2022-04-12 19:42:54.721395,120,0.1,exec,Left,Right
2022-04-12 19:42:54.736948,120,0.1,frame,Left,Right
2022-04-12 19:42:54.745159,120,0.1,exec,Left,Right
2022-04-12 19:42:54.751492,120,0.1,frame,Left,Right
2022-04-12 19:42:54.765622,120,0.1,frame,Left,Right
2022-04-12 19:42:54.760046,120,0.1,exec,Left,Right
2022-04-12 19:42:54.781419,120,0.1,frame,Left,Right
2022-04-12 19:42:54.806659,120,0.1,exec,Left,Right
2022-04-12 19:42:54.813852,120,0.1,frame,Left,Right
2022-04-12 19:42:54.823273,120,0.1,exec,Left,Right
2022-04-12 19:42:54.829843,120,0.1,frame,Left,Right
2022-04-12 19:42:54.837335,120,0.1,exec,Left,Right
2022-04-12 19:42:54.848799,120,0.1,frame,Left,Right
2022-04-12 19:42:54.852547,120,0.1,exec,Left,Right
2022-04-12 19:42:54.863471,120,0.1,exec,Left,Right
2022-04-12 19:42:54.867241,120,0.1,frame,Left,Right
2022-04-12 19:42:54.877284,120,0.1,exec,Left,Right
2022-04-12 19:42:54.882833,120,0.1,frame,Left,Right
2022-04-12 19:42:54.895708,120,0.1,exec,Left,Right
2022-04-12 19:42:54.900773,120,0.1,frame,Left,Right
2022-04-12 19:42:54.915202,120,0.1,exec,Left,Right
2022-04-12 19:42:54.934377,120,0.1,exec,Left,Right
2022-04-12 19:42:54.930478,120,0.1,frame,Left,Right
2022-04-12 19:42:54.944418,120,0.1,exec,Left,Right
2022-04-12 19:42:54.953080,120,0.1,exec,Left,Right
2022-04-12 19:42:54.956622,120,0.1,frame,Left,Right
2022-04-12 19:42:54.966756,120,0.1,exec,Left,Right
2022-04-12 19:42:54.972240,120,0.1,frame,Left,Right
2022-04-12 19:42:54.980252,120,0.1,exec,Left,Right
2022-04-12 19:42:54.988635,120,0.1,frame,Left,Right
2022-04-12 19:42:54.995745,120,0.1,exec,Left,Right
2022-04-12 19:42:55.006636,120,0.1,frame,Left,Right
2022-04-12 19:42:55.011182,120,0.1,exec,Left,Right
2022-04-12 19:42:55.025181,120,0.1,exec,Left,Right
2022-04-12 19:42:55.021692,120,0.1,frame,Left,Right
2022-04-12 19:42:55.036068,120,0.1,exec,Left,Right
2022-04-12 19:42:55.041111,120,0.1,frame,Left,Right
2022-04-12 19:42:55.049548,120,0.1,exec,Left,Right
2022-04-12 19:42:55.062775,120,0.1,exec,Left,Right
2022-04-12 19:42:55.059363,120,0.1,frame,Left,Right
2022-04-12 19:42:55.081158,120,0.1,frame,Left,Right
2022-04-12 19:42:55.073465,120,0.1,exec,Left,Right
2022-04-12 19:42:55.120593,120,0.1,exec,Left,Right
2022-04-12 19:42:55.115495,120,0.1,frame,Left,Right
2022-04-12 19:42:55.128866,120,0.1,exec,Left,Right
2022-04-12 19:42:55.137058,120,0.1,frame,Left,Right
2022-04-12 19:42:55.145536,120,0.1,exec,Left,Right
2022-04-12 19:42:55.153716,120,0.1,frame,Left,Right
2022-04-12 19:42:55.161222,120,0.1,exec,Left,Right
2022-04-12 19:42:55.168466,120,0.1,frame,Left,Right
2022-04-12 19:42:55.176761,120,0.1,exec,Left,Right
2022-04-12 19:42:55.184873,120,0.1,frame,Left,Right
2022-04-12 19:42:55.193420,120,0.1,exec,Left,Right
2022-04-12 19:42:55.202859,120,0.1,frame,Left,Right
2022-04-12 19:42:55.206199,120,0.1,exec,Left,Right
2022-04-12 19:42:55.221655,120,0.1,exec,Left,Right
2022-04-12 19:42:55.218198,120,0.1,frame,Left,Right
2022-04-12 19:42:55.230070,120,0.1,exec,Left,Right
2022-04-12 19:42:55.239567,120,0.1,frame,Left,Right
2022-04-12 19:42:55.244038,120,0.1,exec,Left,Right
2022-04-12 19:42:55.256438,120,0.1,frame,Left,Right
2022-04-12 19:42:55.261090,120,0.1,exec,Left,Right
2022-04-12 19:42:55.270836,120,0.1,frame,Left,Right
2022-04-12 19:42:55.274138,120,0.1,exec,Left,Right
2022-04-12 19:42:55.286145,120,0.1,frame,Left,Right
2022-04-12 19:42:55.289881,120,0.1,exec,Left,Right
2022-04-12 19:42:55.306154,120,0.1,exec,Left,Right
2022-04-12 19:42:55.302099,120,0.1,frame,Left,Right
2022-04-12 19:42:55.316372,120,0.1,exec,Left,Right
2022-04-12 19:42:55.319366,120,0.1,frame,Left,Right
2022-04-12 19:42:55.329722,120,0.1,exec,Left,Right
2022-04-12 19:42:55.332623,120,0.1,frame,Left,Right
