TTL,precise_time,approx_time
352.5,1938720332,2023-10-30T17:40:15.680
350.625,1938725791,2023-10-30T17:40:15.685
351.375,1938731258,2023-10-30T17:40:15.691
353.4375,1938736798,2023-10-30T17:40:15.696
352.3125,1938742207,2023-10-30T17:40:15.702
351.1875,1938747662,2023-10-30T17:40:15.707
352.5,1938753103,2023-10-30T17:40:15.713
353.8125,1938758584,2023-10-30T17:40:15.718
351.5625,1938763988,2023-10-30T17:40:15.724
351.375,1938769371,2023-10-30T17:40:15.729
353.8125,1938774853,2023-10-30T17:40:15.734
353.625,1938780315,2023-10-30T17:40:15.740
351.75,1938785748,2023-10-30T17:40:15.745
352.875,1938791189,2023-10-30T17:40:15.751
355.3125,1938796638,2023-10-30T17:40:15.756
353.8125,1938802114,2023-10-30T17:40:15.762
352.125,1938807518,2023-10-30T17:40:15.767
354.0,1938812971,2023-10-30T17:40:15.773
355.5,1938818446,2023-10-30T17:40:15.778
353.25,1938823847,2023-10-30T17:40:15.783
352.875,1938829335,2023-10-30T17:40:15.789
355.5,1938834842,2023-10-30T17:40:15.795
355.6875,1938840318,2023-10-30T17:40:15.800
353.0625,1938845744,2023-10-30T17:40:15.805
354.0,1938851191,2023-10-30T17:40:15.811
356.25,1938856640,2023-10-30T17:40:15.816
354.9375,1938862123,2023-10-30T17:40:15.822
353.25,1938867526,2023-10-30T17:40:15.827
355.3125,1938872962,2023-10-30T17:40:15.833
356.8125,1938878386,2023-10-30T17:40:15.838
354.375,1938883823,2023-10-30T17:40:15.843
354.0,1938889287,2023-10-30T17:40:15.849
356.625,1938894761,2023-10-30T17:40:15.854
356.4375,1938900226,2023-10-30T17:40:15.860
354.0,1938905662,2023-10-30T17:40:15.865
354.5625,1938911052,2023-10-30T17:40:15.871
357.0,1938916666,2023-10-30T17:40:15.876
355.6875,1938922306,2023-10-30T17:40:15.882
354.0,1938927828,2023-10-30T17:40:15.887
356.25,1938933375,2023-10-30T17:40:15.893
357.1875,1938938918,2023-10-30T17:40:15.899
355.125,1938944326,2023-10-30T17:40:15.904
354.9375,1938949781,2023-10-30T17:40:15.909
357.5625,1938955238,2023-10-30T17:40:15.915
357.0,1938960726,2023-10-30T17:40:15.920
354.75,1938966128,2023-10-30T17:40:15.926
356.25,1938971583,2023-10-30T17:40:15.931
358.125,1938977045,2023-10-30T17:40:15.937
356.4375,1938982601,2023-10-30T17:40:15.942
355.125,1938988027,2023-10-30T17:40:15.948
357.5625,1938993489,2023-10-30T17:40:15.953
358.3125,1938998993,2023-10-30T17:40:15.959
356.0625,1939004481,2023-10-30T17:40:15.964
356.0625,1939009893,2023-10-30T17:40:15.970
358.5,1939015389,2023-10-30T17:40:15.975
358.125,1939020847,2023-10-30T17:40:15.980
355.6875,1939026305,2023-10-30T17:40:15.986
357.0,1939031759,2023-10-30T17:40:15.991
359.0625,1939037295,2023-10-30T17:40:15.997
357.1875,1939042734,2023-10-30T17:40:16.002
355.875,1939048193,2023-10-30T17:40:16.008
358.5,1939053588,2023-10-30T17:40:16.013
359.25,1939059042,2023-10-30T17:40:16.019
356.8125,1939064483,2023-10-30T17:40:16.024
356.8125,1939069881,2023-10-30T17:40:16.029
359.4375,1939075369,2023-10-30T17:40:16.035
358.875,1939080850,2023-10-30T17:40:16.040
356.625,1939086270,2023-10-30T17:40:16.046
357.9375,1939091705,2023-10-30T17:40:16.051
360.1875,1939097181,2023-10-30T17:40:16.057
358.3125,1939102652,2023-10-30T17:40:16.062
357.1875,1939108062,2023-10-30T17:40:16.068
359.4375,1939113464,2023-10-30T17:40:16.073
360.0,1939118957,2023-10-30T17:40:16.079
357.9375,1939124388,2023-10-30T17:40:16.084
357.9375,1939129855,2023-10-30T17:40:16.089
358.3125,1939135323,2023-10-30T17:40:16.095
358.875,1939140874,2023-10-30T17:40:16.100
360.0,1939146294,2023-10-30T17:40:16.106
372.9375,1939151752,2023-10-30T17:40:16.111
450.5625,1939157241,2023-10-30T17:40:16.117
405.0,1939162736,2023-10-30T17:40:16.122
357.75,1939168139,2023-10-30T17:40:16.128
357.75,1939173595,2023-10-30T17:40:16.133
497.0625,1939179055,2023-10-30T17:40:16.139
410.0625,1939184585,2023-10-30T17:40:16.144
414.5625,1939190030,2023-10-30T17:40:16.150
498.0,1939195498,2023-10-30T17:40:16.155
355.125,1939201014,2023-10-30T17:40:16.161
355.3125,1939206499,2023-10-30T17:40:16.166
361.3125,1939211914,2023-10-30T17:40:16.172
357.375,1939217433,2023-10-30T17:40:16.177
386.4375,1939222881,2023-10-30T17:40:16.182
357.5625,1939228365,2023-10-30T17:40:16.188
357.1875,1939233855,2023-10-30T17:40:16.194
356.25,1939239386,2023-10-30T17:40:16.199
355.875,1939244816,2023-10-30T17:40:16.204
357.0,1939250266,2023-10-30T17:40:16.210
366.1875,1939255701,2023-10-30T17:40:16.215
365.25,1939261206,2023-10-30T17:40:16.221
359.25,1939266652,2023-10-30T17:40:16.226
359.625,1939272110,2023-10-30T17:40:16.232
399.0,1939277556,2023-10-30T17:40:16.237
417.375,1939283098,2023-10-30T17:40:16.243
427.5,1939288527,2023-10-30T17:40:16.248
504.0,1939293989,2023-10-30T17:40:16.254
541.125,1939299437,2023-10-30T17:40:16.259
476.625,1939304923,2023-10-30T17:40:16.265
478.5,1939310538,2023-10-30T17:40:16.270
634.875,1939316501,2023-10-30T17:40:16.276
391.125,1939322554,2023-10-30T17:40:16.282
358.5,1939328556,2023-10-30T17:40:16.288
358.875,1939334553,2023-10-30T17:40:16.294
359.4375,1939340504,2023-10-30T17:40:16.300
358.3125,1939346565,2023-10-30T17:40:16.306
358.6875,1939352564,2023-10-30T17:40:16.312
359.4375,1939358583,2023-10-30T17:40:16.318
358.6875,1939364577,2023-10-30T17:40:16.324
358.875,1939370442,2023-10-30T17:40:16.330
360.375,1939376376,2023-10-30T17:40:16.336
361.875,1939382395,2023-10-30T17:40:16.342
360.1875,1939388401,2023-10-30T17:40:16.348
357.5625,1939394354,2023-10-30T17:40:16.354
357.375,1939400324,2023-10-30T17:40:16.360
357.5625,1939406296,2023-10-30T17:40:16.366
357.5625,1939412209,2023-10-30T17:40:16.372
357.75,1939417982,2023-10-30T17:40:16.378
357.75,1939423725,2023-10-30T17:40:16.384
-2828.4375,1939429524,2023-10-30T17:40:16.389
-6143.8125,1939435316,2023-10-30T17:40:16.395
-6143.8125,1939441114,2023-10-30T17:40:16.401
-6143.8125,1939446910,2023-10-30T17:40:16.407
-6143.8125,1939452754,2023-10-30T17:40:16.412
-6143.8125,1939458462,2023-10-30T17:40:16.418
-6143.8125,1939464268,2023-10-30T17:40:16.424
-6143.8125,1939470075,2023-10-30T17:40:16.430
-6143.8125,1939475762,2023-10-30T17:40:16.436
-6143.8125,1939481589,2023-10-30T17:40:16.441
-6143.8125,1939487445,2023-10-30T17:40:16.447
-6143.8125,1939493150,2023-10-30T17:40:16.453
-6143.8125,1939498908,2023-10-30T17:40:16.459
-6143.8125,1939504693,2023-10-30T17:40:16.464
-6143.8125,1939510475,2023-10-30T17:40:16.470
-6143.8125,1939516398,2023-10-30T17:40:16.476
-6143.8125,1939522580,2023-10-30T17:40:16.482
-6143.8125,1939528602,2023-10-30T17:40:16.488
-6143.8125,1939534625,2023-10-30T17:40:16.494
-6143.8125,1939540733,2023-10-30T17:40:16.500
-6143.8125,1939546664,2023-10-30T17:40:16.506
-6143.8125,1939552555,2023-10-30T17:40:16.512
-6143.8125,1939558504,2023-10-30T17:40:16.518
-6143.8125,1939564438,2023-10-30T17:40:16.524
-6143.8125,1939570276,2023-10-30T17:40:16.530
-6143.8125,1939576055,2023-10-30T17:40:16.536
-6143.8125,1939581973,2023-10-30T17:40:16.542
-6143.8125,1939587932,2023-10-30T17:40:16.548
-6143.8125,1939593813,2023-10-30T17:40:16.554
-6143.8125,1939599694,2023-10-30T17:40:16.560
-6143.8125,1939605581,2023-10-30T17:40:16.565
-6143.8125,1939611418,2023-10-30T17:40:16.571
-6143.8125,1939617186,2023-10-30T17:40:16.577
-6143.8125,1939623068,2023-10-30T17:40:16.583
-6143.8125,1939628893,2023-10-30T17:40:16.589
-6143.8125,1939634669,2023-10-30T17:40:16.594
-6143.8125,1939640483,2023-10-30T17:40:16.600
-6143.8125,1939646264,2023-10-30T17:40:16.606
-6143.8125,1939652136,2023-10-30T17:40:16.612
-6143.8125,1939657972,2023-10-30T17:40:16.618
-6143.8125,1939663767,2023-10-30T17:40:16.623
-6143.8125,1939669510,2023-10-30T17:40:16.629
-6143.8125,1939675209,2023-10-30T17:40:16.635
-6143.8125,1939680962,2023-10-30T17:40:16.641
-6143.8125,1939686811,2023-10-30T17:40:16.647
-6143.8125,1939692595,2023-10-30T17:40:16.652
-6143.8125,1939698330,2023-10-30T17:40:16.658
-6143.8125,1939704078,2023-10-30T17:40:16.664
-6143.8125,1939709926,2023-10-30T17:40:16.670
-6143.8125,1939715806,2023-10-30T17:40:16.676
-6143.8125,1939721933,2023-10-30T17:40:16.682
-6143.8125,1939727997,2023-10-30T17:40:16.688
-6143.8125,1939733955,2023-10-30T17:40:16.694
-6143.8125,1939740012,2023-10-30T17:40:16.700
-6143.8125,1939746101,2023-10-30T17:40:16.706
-6143.8125,1939752093,2023-10-30T17:40:16.712
-6143.8125,1939757980,2023-10-30T17:40:16.718
-1413.1875,1939763993,2023-10-30T17:40:16.724
-219.1875,1939769989,2023-10-30T17:40:16.730
-284.8125,1939775958,2023-10-30T17:40:16.736
-258.1875,1939782039,2023-10-30T17:40:16.742
-260.4375,1939788051,2023-10-30T17:40:16.748
-247.5,1939793996,2023-10-30T17:40:16.754
-237.5625,1939799981,2023-10-30T17:40:16.760
-229.6875,1939805997,2023-10-30T17:40:16.766
-223.3125,1939811993,2023-10-30T17:40:16.772
-78.75,1939817992,2023-10-30T17:40:16.778
-165.375,1939823987,2023-10-30T17:40:16.784
-203.4375,1939829857,2023-10-30T17:40:16.790
27.9375,1939835631,2023-10-30T17:40:16.795
269.0625,1939841386,2023-10-30T17:40:16.801
233.0625,1939847227,2023-10-30T17:40:16.807
272.25,1939852970,2023-10-30T17:40:16.813
333.9375,1939858754,2023-10-30T17:40:16.818
272.0625,1939864521,2023-10-30T17:40:16.824
238.3125,1939870253,2023-10-30T17:40:16.830
357.0,1939876032,2023-10-30T17:40:16.836
319.6875,1939881722,2023-10-30T17:40:16.841
216.375,1939887529,2023-10-30T17:40:16.847
272.25,1939893403,2023-10-30T17:40:16.853
319.125,1939899206,2023-10-30T17:40:16.859
243.75,1939904991,2023-10-30T17:40:16.865
234.75,1939910986,2023-10-30T17:40:16.871
311.4375,1939916821,2023-10-30T17:40:16.877
270.5625,1939922684,2023-10-30T17:40:16.882
208.875,1939928556,2023-10-30T17:40:16.888
279.0,1939934461,2023-10-30T17:40:16.894
295.6875,1939940483,2023-10-30T17:40:16.900
115.6875,1939946554,2023-10-30T17:40:16.906
-50.625,1939952522,2023-10-30T17:40:16.912
-134.625,1939958398,2023-10-30T17:40:16.918
-159.375,1939964216,2023-10-30T17:40:16.924
-175.125,1939970260,2023-10-30T17:40:16.930
-196.5,1939976165,2023-10-30T17:40:16.936
-199.3125,1939982047,2023-10-30T17:40:16.942
-195.75,1939987990,2023-10-30T17:40:16.948
-169.6875,1939993884,2023-10-30T17:40:16.954
-92.8125,1939999769,2023-10-30T17:40:16.960
-1.125,1940005720,2023-10-30T17:40:16.965
-111.0,1940011600,2023-10-30T17:40:16.971
7.875,1940017444,2023-10-30T17:40:16.977
-191.25,1940023144,2023-10-30T17:40:16.983
-172.875,1940028930,2023-10-30T17:40:16.989
-67.5,1940034672,2023-10-30T17:40:16.994
-35.8125,1940040426,2023-10-30T17:40:17.000
373.3125,1940046399,2023-10-30T17:40:17.006
492.5625,1940052260,2023-10-30T17:40:17.012
670.5,1940058016,2023-10-30T17:40:17.018
579.75,1940063789,2023-10-30T17:40:17.023
476.625,1940069591,2023-10-30T17:40:17.029
612.5625,1940075331,2023-10-30T17:40:17.035
569.0625,1940081096,2023-10-30T17:40:17.041
504.9375,1940086912,2023-10-30T17:40:17.047
531.1875,1940092924,2023-10-30T17:40:17.053
-5430.0,1940098691,2023-10-30T17:40:17.058
-6143.8125,1940104477,2023-10-30T17:40:17.064
-6143.8125,1940110266,2023-10-30T17:40:17.070
-6143.8125,1940116224,2023-10-30T17:40:17.076
-6143.8125,1940122031,2023-10-30T17:40:17.082
-6143.8125,1940127979,2023-10-30T17:40:17.088
-6143.8125,1940133912,2023-10-30T17:40:17.094
-6143.8125,1940139768,2023-10-30T17:40:17.100
-6143.8125,1940145679,2023-10-30T17:40:17.105
-6143.8125,1940151556,2023-10-30T17:40:17.111
-6143.8125,1940157479,2023-10-30T17:40:17.117
-6143.8125,1940163305,2023-10-30T17:40:17.123
-6143.8125,1940169169,2023-10-30T17:40:17.129
-6143.8125,1940175089,2023-10-30T17:40:17.135
-6143.8125,1940180950,2023-10-30T17:40:17.141
-6143.8125,1940186790,2023-10-30T17:40:17.147
-6143.8125,1940192676,2023-10-30T17:40:17.152
-6143.8125,1940198596,2023-10-30T17:40:17.158
-6143.8125,1940204469,2023-10-30T17:40:17.164
-6143.8125,1940210388,2023-10-30T17:40:17.170
-6143.8125,1940216203,2023-10-30T17:40:17.176
-6143.8125,1940221986,2023-10-30T17:40:17.182
-6143.8125,1940227728,2023-10-30T17:40:17.187
-6143.8125,1940233513,2023-10-30T17:40:17.193
-6143.8125,1940239282,2023-10-30T17:40:17.199
-6143.8125,1940245135,2023-10-30T17:40:17.205
-6143.8125,1940251019,2023-10-30T17:40:17.211
-6143.8125,1940256827,2023-10-30T17:40:17.217
-6143.8125,1940262657,2023-10-30T17:40:17.222
-6143.8125,1940268438,2023-10-30T17:40:17.228
-6143.8125,1940274206,2023-10-30T17:40:17.234
-6143.8125,1940279940,2023-10-30T17:40:17.240
-6143.8125,1940285729,2023-10-30T17:40:17.245
-6143.8125,1940291483,2023-10-30T17:40:17.251
-6143.8125,1940297379,2023-10-30T17:40:17.257
-6143.8125,1940303193,2023-10-30T17:40:17.263
-6143.8125,1940308952,2023-10-30T17:40:17.269
-6143.8125,1940314839,2023-10-30T17:40:17.275
-6143.8125,1940320753,2023-10-30T17:40:17.280
-6143.8125,1940326632,2023-10-30T17:40:17.286
-6143.8125,1940332595,2023-10-30T17:40:17.292
-6143.8125,1940338420,2023-10-30T17:40:17.298
-6143.8125,1940344284,2023-10-30T17:40:17.304
-6143.8125,1940350188,2023-10-30T17:40:17.310
-6143.8125,1940356139,2023-10-30T17:40:17.316
-6143.8125,1940362071,2023-10-30T17:40:17.322
-6143.8125,1940367881,2023-10-30T17:40:17.328
-6143.8125,1940373806,2023-10-30T17:40:17.334
-6143.8125,1940379716,2023-10-30T17:40:17.339
-6143.8125,1940385575,2023-10-30T17:40:17.345
-6143.8125,1940391361,2023-10-30T17:40:17.351
-6143.8125,1940397553,2023-10-30T17:40:17.357
-6143.8125,1940403462,2023-10-30T17:40:17.363
-6143.8125,1940409323,2023-10-30T17:40:17.369
-6143.8125,1940415149,2023-10-30T17:40:17.375
-6143.8125,1940421163,2023-10-30T17:40:17.381
-6143.8125,1940427169,2023-10-30T17:40:17.387
-110.625,1940433165,2023-10-30T17:40:17.393
650.25,1940439198,2023-10-30T17:40:17.399
491.4375,1940445065,2023-10-30T17:40:17.405
129.1875,1940450821,2023-10-30T17:40:17.411
461.625,1940456695,2023-10-30T17:40:17.416
342.5625,1940462623,2023-10-30T17:40:17.422
257.0625,1940468411,2023-10-30T17:40:17.428
350.8125,1940474190,2023-10-30T17:40:17.434
398.8125,1940480055,2023-10-30T17:40:17.440
252.375,1940485891,2023-10-30T17:40:17.446
356.625,1940491686,2023-10-30T17:40:17.451
330.375,1940497545,2023-10-30T17:40:17.457
255.5625,1940503383,2023-10-30T17:40:17.463
260.25,1940509180,2023-10-30T17:40:17.469
102.375,1940514892,2023-10-30T17:40:17.475
248.4375,1940520794,2023-10-30T17:40:17.481
130.5,1940526711,2023-10-30T17:40:17.486
97.875,1940532615,2023-10-30T17:40:17.492
253.125,1940538489,2023-10-30T17:40:17.498
-118.3125,1940544504,2023-10-30T17:40:17.504
-135.0,1940550496,2023-10-30T17:40:17.510
-193.6875,1940556376,2023-10-30T17:40:17.516
-153.75,1940562271,2023-10-30T17:40:17.522
-198.0,1940568109,2023-10-30T17:40:17.528
201.5625,1940573896,2023-10-30T17:40:17.534
395.25,1940579835,2023-10-30T17:40:17.540
460.3125,1940585716,2023-10-30T17:40:17.545
215.4375,1940591526,2023-10-30T17:40:17.551
159.75,1940597443,2023-10-30T17:40:17.557
-62.25,1940603428,2023-10-30T17:40:17.563
221.8125,1940609341,2023-10-30T17:40:17.569
477.0,1940615130,2023-10-30T17:40:17.575
473.25,1940621027,2023-10-30T17:40:17.581
360.375,1940626867,2023-10-30T17:40:17.587
396.75,1940632681,2023-10-30T17:40:17.592
-193.125,1940638467,2023-10-30T17:40:17.598
-27.5625,1940644475,2023-10-30T17:40:17.604
40.5,1940650320,2023-10-30T17:40:17.610
479.625,1940656036,2023-10-30T17:40:17.616
612.5625,1940661878,2023-10-30T17:40:17.622
467.0625,1940667653,2023-10-30T17:40:17.627
530.4375,1940673446,2023-10-30T17:40:17.633
590.25,1940679148,2023-10-30T17:40:17.639
466.5,1940685123,2023-10-30T17:40:17.645
427.875,1940690953,2023-10-30T17:40:17.651
537.9375,1940696757,2023-10-30T17:40:17.656
475.125,1940702615,2023-10-30T17:40:17.662
151.5,1940708377,2023-10-30T17:40:17.668
233.625,1940714213,2023-10-30T17:40:17.674
419.25,1940720670,2023-10-30T17:40:17.681
497.8125,1940726910,2023-10-30T17:40:17.687
461.8125,1940732881,2023-10-30T17:40:17.693
-6143.8125,1940738785,2023-10-30T17:40:17.699
-6143.8125,1940744748,2023-10-30T17:40:17.705
-6143.8125,1940750641,2023-10-30T17:40:17.710
-6143.8125,1940756518,2023-10-30T17:40:17.716
-6143.8125,1940762516,2023-10-30T17:40:17.722
-6143.8125,1940768452,2023-10-30T17:40:17.728
-6143.8125,1940774322,2023-10-30T17:40:17.734
-6143.8125,1940780145,2023-10-30T17:40:17.740
-6143.8125,1940786097,2023-10-30T17:40:17.746
-6143.8125,1940792023,2023-10-30T17:40:17.752
-6143.8125,1940797958,2023-10-30T17:40:17.758
-6143.8125,1940803846,2023-10-30T17:40:17.764
-6143.8125,1940809752,2023-10-30T17:40:17.769
-6143.8125,1940815810,2023-10-30T17:40:17.776
-6143.8125,1940821680,2023-10-30T17:40:17.781
-6143.8125,1940827552,2023-10-30T17:40:17.787
-6143.8125,1940833381,2023-10-30T17:40:17.793
-6143.8125,1940839186,2023-10-30T17:40:17.799
-6143.8125,1940845055,2023-10-30T17:40:17.805
-6143.8125,1940850957,2023-10-30T17:40:17.811
-6143.8125,1940856760,2023-10-30T17:40:17.817
-6143.8125,1940862680,2023-10-30T17:40:17.822
-6143.8125,1940868555,2023-10-30T17:40:17.828
-6143.8125,1940874370,2023-10-30T17:40:17.834
-6143.8125,1940880154,2023-10-30T17:40:17.840
-6143.8125,1940886014,2023-10-30T17:40:17.846
-6143.8125,1940891858,2023-10-30T17:40:17.852
-6143.8125,1940897720,2023-10-30T17:40:17.857
-6143.8125,1940903531,2023-10-30T17:40:17.863
-6143.8125,1940909391,2023-10-30T17:40:17.869
-6143.8125,1940915231,2023-10-30T17:40:17.875
-6143.8125,1940921082,2023-10-30T17:40:17.881
-6143.8125,1940927068,2023-10-30T17:40:17.887
-6143.8125,1940933001,2023-10-30T17:40:17.893
-6143.8125,1940938881,2023-10-30T17:40:17.899
-6143.8125,1940944743,2023-10-30T17:40:17.904
-6143.8125,1940950710,2023-10-30T17:40:17.910
-6143.8125,1940956599,2023-10-30T17:40:17.916
-6143.8125,1940962558,2023-10-30T17:40:17.922
-6143.8125,1940968499,2023-10-30T17:40:17.928
-6143.8125,1940974405,2023-10-30T17:40:17.934
-6143.8125,1940980270,2023-10-30T17:40:17.940
-6143.8125,1940986189,2023-10-30T17:40:17.946
-6143.8125,1940992132,2023-10-30T17:40:17.952
-6143.8125,1940998076,2023-10-30T17:40:17.958
-6143.8125,1941003986,2023-10-30T17:40:17.964
-6143.8125,1941009913,2023-10-30T17:40:17.970
-6143.8125,1941015780,2023-10-30T17:40:17.976
-6143.8125,1941021661,2023-10-30T17:40:17.981
-6143.8125,1941027637,2023-10-30T17:40:17.987
-6143.8125,1941033590,2023-10-30T17:40:17.993
-6143.8125,1941039399,2023-10-30T17:40:17.999
-6143.8125,1941045261,2023-10-30T17:40:18.005
-6143.8125,1941051261,2023-10-30T17:40:18.011
-6143.8125,1941057246,2023-10-30T17:40:18.017
-6143.8125,1941063132,2023-10-30T17:40:18.023
-6143.8125,1941069084,2023-10-30T17:40:18.029
-6143.8125,1941075058,2023-10-30T17:40:18.035
-6143.8125,1941080948,2023-10-30T17:40:18.041
-6143.8125,1941086786,2023-10-30T17:40:18.047
-6143.8125,1941092689,2023-10-30T17:40:18.053
-6143.8125,1941098722,2023-10-30T17:40:18.059
-6143.8125,1941104637,2023-10-30T17:40:18.064
-6143.8125,1941110586,2023-10-30T17:40:18.070
-109.3125,1941116499,2023-10-30T17:40:18.076
-179.0625,1941122309,2023-10-30T17:40:18.082
306.9375,1941128130,2023-10-30T17:40:18.088
390.75,1941134070,2023-10-30T17:40:18.094
433.3125,1941139935,2023-10-30T17:40:18.100
423.0,1941145703,2023-10-30T17:40:18.105
343.6875,1941151584,2023-10-30T17:40:18.111
139.6875,1941157456,2023-10-30T17:40:18.117
-165.9375,1941163266,2023-10-30T17:40:18.123
-288.5625,1941169096,2023-10-30T17:40:18.129
-271.3125,1941174981,2023-10-30T17:40:18.135
-257.4375,1941180823,2023-10-30T17:40:18.141
-246.5625,1941186627,2023-10-30T17:40:18.146
-237.5625,1941192546,2023-10-30T17:40:18.152
-229.125,1941198430,2023-10-30T17:40:18.158
-223.5,1941204287,2023-10-30T17:40:18.164
-173.8125,1941210092,2023-10-30T17:40:18.170
-17.4375,1941215987,2023-10-30T17:40:18.176
-113.25,1941221846,2023-10-30T17:40:18.182
-182.25,1941227788,2023-10-30T17:40:18.188
156.5625,1941233742,2023-10-30T17:40:18.193
249.75,1941239589,2023-10-30T17:40:18.199
-211.125,1941245462,2023-10-30T17:40:18.205
-207.375,1941251428,2023-10-30T17:40:18.211
-204.1875,1941257418,2023-10-30T17:40:18.217
-200.8125,1941263307,2023-10-30T17:40:18.223
-198.1875,1941269182,2023-10-30T17:40:18.229
-195.5625,1941275115,2023-10-30T17:40:18.235
-192.9375,1941281046,2023-10-30T17:40:18.241
-190.6875,1941287267,2023-10-30T17:40:18.249
-187.875,1941296064,2023-10-30T17:40:18.256
-185.625,1941302710,2023-10-30T17:40:18.263
-183.75,1941309149,2023-10-30T17:40:18.269
-181.875,1941315617,2023-10-30T17:40:18.275
-180.1875,1941323297,2023-10-30T17:40:18.283
-178.125,1941330302,2023-10-30T17:40:18.290
-176.25,1941336557,2023-10-30T17:40:18.296
-174.9375,1941342849,2023-10-30T17:40:18.303
-172.875,1941349932,2023-10-30T17:40:18.311
-171.9375,1941357308,2023-10-30T17:40:18.318
-170.4375,1941365508,2023-10-30T17:40:18.325
-168.75,1941371939,2023-10-30T17:40:18.332
-167.25,1941379611,2023-10-30T17:40:18.339
-166.3125,1941385372,2023-10-30T17:40:18.345
-165.1875,1941391471,2023-10-30T17:40:18.351
-162.5625,1941397511,2023-10-30T17:40:18.357
-1981.6875,1941403333,2023-10-30T17:40:18.363
-6143.8125,1941409123,2023-10-30T17:40:18.369
-6143.8125,1941414836,2023-10-30T17:40:18.375
-6143.8125,1941420625,2023-10-30T17:40:18.380
-6143.8125,1941426262,2023-10-30T17:40:18.386
-6143.8125,1941431714,2023-10-30T17:40:18.391
-6143.8125,1941437216,2023-10-30T17:40:18.397
-6143.8125,1941442849,2023-10-30T17:40:18.403
-6143.8125,1941448381,2023-10-30T17:40:18.408
-6143.8125,1941453913,2023-10-30T17:40:18.414
-6143.8125,1941459462,2023-10-30T17:40:18.419
-6143.8125,1941464943,2023-10-30T17:40:18.425
-6143.8125,1941470390,2023-10-30T17:40:18.430
-6143.8125,1941475815,2023-10-30T17:40:18.435
-6143.8125,1941481308,2023-10-30T17:40:18.441
-6143.8125,1941486892,2023-10-30T17:40:18.447
-6143.8125,1941492635,2023-10-30T17:40:18.453
-6143.8125,1941498715,2023-10-30T17:40:18.458
-6143.8125,1941504385,2023-10-30T17:40:18.464
-6143.8125,1941509897,2023-10-30T17:40:18.470
-6143.8125,1941515344,2023-10-30T17:40:18.475
